,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
circ_chr10_103438015_103438808_PDCD11,0.18366068702432928,-0.004697863514019476,-0.0012426772049954743,-0.018493118855532238,0.03634782379503403,0.018577346301401253,0.061525257472331854,-0.09107778158428753,-0.34962184547219705,0.00761282673428744,0.0009436304407999461,0.038262952637293964,-0.022872876357974095
circ_chr10_103439746_103440850_PDCD11,-0.012950794274658025,-0.031886943754364044,-0.03935636469290719,0.01890898880931396,0.033108254007122195,0.030943904237203314,-0.030450998113274563,0.02102184765058274,-0.02090489115439029,-0.009287237899182713,0.012412234293156528,-0.05352075481639576,-0.06584316095888934
circ_chr10_104008177_104018908_SLK,0.014089468874461037,0.017590429062199594,-0.061576352744928384,-0.17352207085309165,0.011988214009550817,0.09563501240205716,0.02475149039173112,-0.006065275584146877,-0.5112046013022095,0.03342467110550471,-0.004140206250825918,0.0007855841783030893,0.001968769037112049
circ_chr10_1080011_1080476_WDR37,-0.021270822223211593,-0.016597787905253705,0.028508091463652453,0.0014575366030891647,0.06884089000254895,0.030048124127324827,0.014593306459932886,0.015652942985626483,-0.0733596028181083,-0.015818901940162725,-0.00959386042117204,0.0007729569821220357,0.06483927232768395
circ_chr10_110124017_110130486_ADD3,0.12112945520787062,0.0021967261654116032,-0.023915998246630397,0.1306465432727621,0.00044418072333971285,-0.016529216616454685,-0.0006564549106529885,0.010976419623678587,-0.4793567677360515,0.014322351498528013,0.05396185203865468,-0.011287511638353637,-0.005661594879403538
circ_chr10_110596398_110598290_SMC3,0.10523066031099162,0.01656126160514562,-0.017317835743990304,0.006761259811450962,-0.001493648985478103,0.01211546710713703,0.02223438264217417,-0.03952591115467157,-0.774182199086737,0.03203517396864894,-0.011071120607441318,0.021971597776017204,0.01475382511800893
circ_chr10_110881233_110887886_PDCD4,0.021582544408326763,-0.17060178824140138,0.011072896037518916,-0.07556854206814301,-0.032890172403511726,-0.010639325017684543,0.011943512817910019,-0.038275998888951536,-0.03905029561551054,-0.015309272144437707,0.0021980420083996953,0.10118668243237688,0.010732052580750412
circ_chr10_110881233_110890670_PDCD4,0.026137766053813676,-0.14636959129082924,0.02064025453099138,-0.10810819208117353,-0.005841909072221928,-0.012224247243225274,0.02612999698052645,-0.03695281826108683,0.0346320551721756,-0.004616964491931998,-0.024835211375589653,-0.0027435900774004187,0.021811929778524797
circ_chr10_110885253_110890670_PDCD4,0.0751465507657476,-0.18645433937850403,0.013690242873841107,-0.08903961775817361,-0.040761882206725934,-0.0291934233529166,0.0043729916100579596,-0.004042969329998809,-0.07143263396831932,-0.015532045269760075,0.0016599720100097892,0.010352521373526394,0.016087249197937054
circ_chr10_110964125_110985765_SHOC2,0.09619387340065566,0.005516749552852873,-0.04182985571186804,-0.031395956695692194,0.06477941340161202,-0.0008283578466417112,0.025663911534752025,-0.008155667760329268,-0.4989985885815754,-0.0032595690421726767,0.01878592094102168,0.045758658635203064,-0.028554471209951467
circ_chr10_114959726_114974385_TRUB1,0.007107087189885427,0.007776221513285182,0.03291754692717132,0.0038736734994617695,-0.009061121108380638,0.0027975263236160136,-0.012619668644796906,-0.010576290285408393,-0.007177884503139698,-0.006507367252999241,0.0005967326955618486,0.0160627395239863,-0.019482215319466565
circ_chr10_114970368_114974385_TRUB1,0.06238114309867546,-0.0049801983068357755,0.019225045852324426,0.02499539467070776,0.03539738085069538,0.0059744530852909655,0.0008184100672225775,0.010562575026173086,-0.09991910069720952,-0.0010010187542847681,-0.021784671741404013,0.04707735882900839,-0.0012694452758504888
circ_chr10_11509595_11527567_USP6NL,-0.026040964916946515,-0.034649458903154295,-0.12115506468704974,0.01071371292281284,0.07376741940488665,-0.2201189823770053,-0.0273069236832922,-0.2685425278886138,-0.13796780217717716,0.15664049770108887,-0.01184152488837649,-0.4209713105978359,0.003636801867175085
circ_chr10_115120185_115129535_ATRNL1,0.12499569977743341,-0.09503463181268694,-0.007230655699310366,-0.014362741968424455,0.02094646163975055,-0.01172397352272522,-0.006035594400176626,0.0020071290863597816,-0.12383863438675735,-0.04565361513166051,0.008706746627085003,-0.01567194318542877,0.002169104208348848
circ_chr10_115461941_115469329_ATRNL1,0.005501446286346857,-0.023401886816535745,-0.0018959610974282608,-0.010912516346575992,0.017650135967367652,0.054652881583337996,0.010957899617830133,0.023184767515857286,-0.02447084149217961,-0.0066777698982345216,0.029824291321582777,0.008632372701901382,-0.00903991310417192
circ_chr10_116625946_116627874_PNLIPRP2,0.15986784327141482,-0.29188041182863816,0.09652578281539573,-0.30826741383937306,-0.002124949593260193,-0.009264958976336392,0.07437014243221923,-0.06799902177484285,-0.012431623004453123,-0.0026377665856879267,-0.043036403013476394,0.03693639026637336,0.03126156025175795
circ_chr10_116625946_116631357_PNLIPRP2,0.10830753912786352,-0.21373446350009326,0.04350763591992867,-0.1718930407088422,-0.01808801830573377,-0.014947087103591992,0.021515574583925456,-0.03533124604328675,-0.047839621714762325,-0.015129698871354307,-0.017746593009871692,0.02463008506751224,0.009367482620191145
circ_chr10_118707492_118730410_CACUL1,-0.018286281889698122,0.007835276476947192,-0.12836977070846728,-0.004898075842079983,0.0009213163624133535,-0.00887190858102118,0.025436776288908586,-0.06448370323305881,0.025155734915510118,-0.020904090297843105,-0.044075134257638676,0.09955251140064407,0.0036961297300452307
circ_chr10_119515509_119527424_RGS10,0.011724414281570226,-0.0033952144557413168,0.007751916838045074,0.2966346210036939,-0.03816094313829521,0.00041788864250407386,0.013866226607056002,-0.001279235733274259,-0.11794849400604013,0.0016514243830048519,0.0168880795452399,0.01388289265433075,0.005019806584691143
circ_chr10_11979057_12014184_UPF2,-0.018286281889698122,0.007835276476947192,-0.12836977070846728,-0.004898075842079983,0.0009213163624133535,-0.00887190858102118,0.025436776288908586,-0.06448370323305881,0.025155734915510118,-0.020904090297843105,-0.044075134257638676,0.09955251140064407,0.0036961297300452307
circ_chr10_11997672_12014184_UPF2,0.01453397102189114,-0.012339602570824941,-0.08429298824106805,-0.009937944943131903,0.009007222541401988,0.035827652986651734,0.04456785269069756,-0.08927194417879504,-0.5083780507734339,0.059852007800351395,0.02150604138840109,0.11423282970993352,0.03894676137057081
circ_chr10_12001676_12014184_UPF2,-0.018286281889698122,0.007835276476947192,-0.12836977070846728,-0.004898075842079983,0.0009213163624133535,-0.00887190858102118,0.025436776288908586,-0.06448370323305881,0.025155734915510118,-0.020904090297843105,-0.044075134257638676,0.09955251140064407,0.0036961297300452307
circ_chr10_120513911_120521095_PLPP4,-0.024730759618901504,0.09016564195355342,-0.02695337193441461,-0.04546536036530884,-0.008005083814823715,0.06987511623677888,0.10296479993717504,0.055006594966601145,0.008015623148153397,0.0009000172631914142,0.07853450609481005,0.26410974941386467,0.02604520578113636
circ_chr10_12081472_12120267_DHTKD1,-0.0005453041788688173,-0.006493949930428555,-0.01471525633361147,0.02249184585718114,0.07851796345132832,0.00034229375247888045,-0.0013441576324341438,0.04165920669019371,-0.0045154598517958226,-0.00623482872800364,0.04842605859887148,-0.17835590215149338,0.042726227887236845
circ_chr10_121538592_121565704_FGFR2,0.04843238994839763,-0.11462638849922954,-0.02705034273831939,-0.029034684056434307,0.02279404951936472,0.007956828698299931,-0.01025629240805384,0.002065002153487948,-0.3153256700788349,0.011828482732003173,-0.0079325606367825,-0.02839211258420878,-0.02575684081096104
circ_chr10_122619308_122621380_DMBT1,-0.003652411268607888,0.00029016885291994126,-0.00991951126780414,-0.015983187959755875,-0.01692501559093324,-0.01793298433335454,0.021530247684326497,-0.0030125814458746153,0.020658775294261664,0.005834922231860247,0.00827373074468134,0.06868552489801764,-0.009362676951052041
circ_chr10_124038515_124046724_CHST15,-0.013308265323905083,0.033786316397539345,0.013431950547007165,-0.005000847868939093,0.020623768796423983,0.041269386853358896,-0.0003636433187634484,0.025135265691230525,-0.13134277009257597,-0.019668485384531427,0.0030962717201007883,0.08887112832043258,-0.0036717160755038855
circ_chr10_124408542_124412200_OAT,0.007858117607541891,0.03882356768805562,-0.007381665359381477,-0.01646881766419799,0.0007932890005768272,-0.00466589678680875,-0.006910039416781141,-0.006061593311552035,-0.12310916914505594,-0.015932929638727868,-7.207478390762985e-05,-0.0013746914123944855,0.005551432949013043
circ_chr10_124681607_124682379_FAM53B,0.01826367153809961,-0.023839188517619916,-0.00831203041433029,0.1219866475922448,0.0939920084215287,0.02175671152988611,-0.012399379511757751,0.005936259259837743,-0.6741021907198885,0.008864025638755591,-0.000891023323134204,0.07244912180542508,0.05129339213971723
circ_chr10_124681607_124696212_FAM53B,-0.023812976113024402,0.0011797715731286277,-0.03561795985871666,0.011196882474611385,0.054522731713089544,0.042881973385459134,-0.016524950600510156,0.0004993455684644758,-0.08233652639945926,0.02727299207047286,-0.007800731242414482,-0.033292570080946014,0.020226285944441622
circ_chr10_124942457_124943307_ZRANB1,0.006039356565659836,-0.011383863113201288,-0.008273194503666306,0.04393279979971905,0.030351085819104215,0.017572892407388317,0.02485385159725857,0.02273779392098229,-0.42967578538500656,-0.010917574159078706,0.025260319376867943,-0.037748821573361506,0.06010743969674973
circ_chr10_125038997_125111093_CTBP2,-0.018286281889698122,0.007835276476947192,-0.12836977070846728,-0.004898075842079983,0.0009213163624133535,-0.00887190858102118,0.025436776288908586,-0.06448370323305881,0.025155734915510118,-0.020904090297843105,-0.044075134257638676,0.09955251140064407,0.0036961297300452307
circ_chr10_126970702_126990603_DOCK1,0.01166337863003559,0.02420069299723314,-0.1723081022208622,-0.03461790209900945,0.03704233795068643,-0.013644612230546855,0.020804215128829587,0.010947882464621141,-0.4193885830896027,-0.013487906482304616,0.010867662585947064,-0.060984943928113114,0.0026578043494753646
circ_chr10_126970702_127000307_DOCK1,0.039974863446523005,0.08847135816778307,-0.03176136657386939,-0.2580319015484654,-0.0010832926700065173,0.015220197442057118,-0.005376324687678348,-0.0011371886502715427,-0.21270918003323427,0.016160475604507875,-0.014685356960019628,-0.0003385280089828671,0.001664657202813533
circ_chr10_126970702_127061776_DOCK1,0.013133471192470492,-0.12042631946035155,0.0018858313459930436,-0.04251528429903095,-0.046657240660074664,-0.018716916018863022,0.022035227365148426,-0.029625904887985742,0.07893437555470244,-0.01838615280960172,-0.0008493850179897135,0.013798821801252265,0.001092405343397189
circ_chr10_126970702_127127764_DOCK1,0.009361057670528016,-0.07834971462711254,-0.03468984022045551,-0.13614472827677762,0.051368117775669124,0.0022802330080193968,0.008050741801804547,-0.004370967998765066,-0.1829062748828631,0.008375933737725003,-0.00030939919169976665,-0.029805569752040358,0.009402019270059887
circ_chr10_126996748_127000307_DOCK1,-0.018286281889698122,0.007835276476947192,-0.12836977070846728,-0.004898075842079983,0.0009213163624133535,-0.00887190858102118,0.025436776288908586,-0.06448370323305881,0.025155734915510118,-0.020904090297843105,-0.044075134257638676,0.09955251140064407,0.0036961297300452307
circ_chr10_13127745_13136897_OPTN,0.03472181580236647,0.035367682585478205,-0.02878491529135566,-0.015501055246338024,0.04286648560539877,0.04507074150064979,0.015823371946120626,0.037941682069990434,-0.4288814670761518,-0.010503065969216558,0.026509488579553913,0.019968898034641944,0.008817352360287216
circ_chr10_15816835_15847943_MINDY3,0.1515545011420498,0.023491477836765938,-0.12555240352064048,-0.06981026273788517,-0.07048160732515456,0.006825595306115402,0.05147261126329056,-0.14467834204890306,-0.6714562372852714,-0.0033578968214918953,0.012483624799070362,0.08526443835689179,0.009352445581013
circ_chr10_15821656_15847943_MINDY3,0.04228857074575427,-0.005456417125810946,-0.007404188045608319,-0.012919277308205511,0.01845338914434332,-0.00377371717318501,0.0017807800412689271,-0.003762019105036171,-0.01539546853909244,0.013844888286327997,0.004365651446704755,0.06322936530466834,-0.019851270394942028
circ_chr10_15833630_15847943_MINDY3,0.2224116898040816,-0.004622232932507731,-0.03733636739319737,0.018579960045332015,-0.02374788095968841,0.004694519643204348,0.05171121808148058,-0.003658485807366471,-0.5195735144972364,0.027979715950284048,-0.03585068677780925,0.1177786106039722,0.1167347617847
circ_chr10_16752539_16782084_RSU1,0.0032682195224065626,-0.007530763858082951,-0.0471880421135127,-0.014559398256702077,0.02507157281330169,-0.0033828847089175137,0.022067733733852454,-0.04515394268147243,-0.005059199892619895,-0.015396691583897282,-0.0272121612719024,0.05758909211646149,-0.0026210724359432653
circ_chr10_17704431_17705741_STAM,0.18065135266930663,0.0069529795653210874,-0.02132055497266281,0.02539816790340098,0.047421447642623904,-0.00865483333722164,-0.010519546649212204,-0.03778521064917566,-0.5263558351742064,0.014345618803275019,0.0018374059282331224,0.017840273365171633,-0.008226191936642776
circ_chr10_179994_221356_ZMYND11,-0.0020141869303643856,0.03564253515175183,-0.02724502475605167,0.010571980743352284,0.0042984734264014226,0.0015937067830180823,0.01949058898601965,-0.023529975893581096,-0.07579249471407308,-0.01129704773099582,-0.01233218629965305,0.02418890190635118,0.006467393549435791
circ_chr10_179994_249088_ZMYND11,-0.000656119834826068,0.009527868324663742,0.016442253075109235,0.00854738241357459,0.07436500570552373,0.0095341845784164,0.0033035271599525322,-0.005737073304747668,-0.026596441503295692,0.007198314194965475,0.012652905874362573,-0.0304768851602305,0.010456528801041913
circ_chr10_21713772_21727928_MLLT10,0.01859843354357626,0.009998660286432814,0.007579068971101637,0.016009810749302942,0.03170377567976306,0.01488865751905192,0.0052523326164245305,-0.0034101297283844196,-0.005443916462728007,0.004985836362770328,-0.012455978066079653,0.0045776399453042755,-0.019023560064358035
circ_chr10_21882282_21920963_DNAJC1,0.0031213084530363963,0.014518782029764936,-0.027052897182337526,-0.01684429323333351,-0.020892911452582305,-0.01593984078275525,-0.009235961536069884,-0.001882409948813448,-0.00020836762893140036,0.030398531788013838,0.005845223378340794,0.10376731553801989,-0.01958589431523575
circ_chr10_21904522_21929141_DNAJC1,-0.003362814032609937,-0.0032590909070043233,-0.09149102033051663,0.011400448490069912,-0.006509221087491469,-0.027507246806195984,-0.030092471413573647,-0.00912822107390805,-0.08397027719538869,-0.01602460322765147,-0.004671863185941122,0.03755452726462973,-0.013205930827594152
circ_chr10_22591629_22609717_PIP4K2A,0.034463641026860246,0.0040608262546621456,-4.249768667658866e-05,0.2868689138287392,0.03868827484320643,0.0052073328240508105,0.022118870122103916,-0.0004387876093708426,0.07770129503034691,-0.009579948205749214,0.005611089066392769,0.03217644462713802,0.005964539561237874
circ_chr10_24527936_24536893_KIAA1217,0.0011385878459251328,0.11699379472450702,0.01161324587793415,-0.09864851506778262,-0.015335440461328337,0.02259878623084961,0.00976792372429422,0.008529130398514152,-0.01395028132065693,0.016287089309828348,0.017001337309215513,0.00015433709133524343,-0.03183395331795073
circ_chr10_26500819_26503274_APBB1IP,0.009674660488060594,-0.042083302302912226,0.0072526769633724985,0.04188882210940311,0.018982345375951268,-0.015055825565370504,-0.02673591616698056,0.0037357131907406593,-0.02179817278491304,-0.015454064350735245,0.009532444275490683,0.026817661802798067,0.03619573331346285
circ_chr10_27142387_27145590_YME1L1,0.0018679328016809646,0.06141405265759725,0.0013720210504606525,-0.005465495380425274,-0.011075102884056774,-0.013926195720320101,0.024665575880388445,-0.11393154129045122,-0.20996667634685726,0.0006168614603500096,-0.0010535854127130318,0.019470246155750878,0.01174339649891249
circ_chr10_27532507_27533994_RAB18,-0.003335894614448305,0.011187844166086897,-0.012783737014637161,-0.015303768494082999,-0.018757850119150984,-0.012209281220123228,0.022793195994125416,-0.06699076940920141,-0.06559244507569957,0.16437335057954697,0.00967971298143342,-0.05633402309796965,0.00587613911318906
circ_chr10_28583399_28596041_WAC,0.04643668265247929,-0.03190358154458284,-0.010110348142500905,0.06660123463659721,-0.028566181619019446,0.025717054533516418,0.010364274844525739,0.026779334280441956,-0.20703039959390082,0.005551241189125367,0.009027293894416201,0.00960888283841767,-0.005809166854264097
circ_chr10_3118782_3120044_PFKP,-0.0771528446275365,-0.009825925965803596,0.0035149691970579795,0.002241934766893653,0.0049594751339415545,0.01262843053731831,0.0208344845693003,-0.2612365750484275,-0.22046503541457516,-0.021932273598973928,-0.030289100632545574,0.03755596712219379,-0.02912817685734884
circ_chr10_31373018_31387266_ZEB1,0.006801743754854882,0.10204796397912977,0.00732363887627815,-0.025203105770071444,-0.005925379711271528,0.04823138748282394,0.03300856854480386,0.023011457269894387,-0.40018998314443077,0.002161857733713313,-0.01993318591519635,0.031228962738458488,0.017207124979678336
circ_chr10_31373018_31387798_ZEB1,-0.01094955696165622,0.011045620955361136,0.006443521051883436,0.03532784459150861,-0.026964204562357076,0.026019378372869488,0.06751832637667592,-0.01544939343549514,-0.5384708846742562,0.011971094927273223,-0.015607010286422819,0.030388159818857542,0.040943259166918926
circ_chr10_31373018_31461237_ZEB1,0.18367305676750434,0.1756325829475065,-0.1994072983345232,0.005246346431539587,0.010925325789575084,-0.00961295638084679,0.042569022720076316,-0.021363644119140462,-0.45021601758847185,-0.005982177238357956,0.018369027239567577,0.020717870295163886,0.022286966536807357
circ_chr10_31373018_31502509_ZEB1,0.010262569540639194,0.0052476798619155085,0.008977567951623964,-0.007618487620485148,0.043285001884622074,-0.01041789036850757,-0.005248450844146135,-0.017918863043102373,0.003220636649799827,-0.01009770594901301,-0.005975015191868382,-0.0011209557748443023,0.020042084176997006
circ_chr10_31461037_31461237_ZEB1,0.0016494452529535845,0.009209462722627203,-0.10594110548239723,-0.002534983150535587,0.017479765071072014,-0.024664415925462386,0.004319449347204921,-0.021779511945914362,-0.01017390645498531,0.00874529657096376,-0.002419582268819181,0.025406060812194663,0.0035677909163447496
circ_chr10_31461037_31502509_ZEB1,0.018080871838588183,-0.0011945017693498214,-0.01815655697424977,-0.01045739207161846,-0.0031830486525102797,-0.004989287661011226,0.00012790188225881845,0.0023490773894364343,-0.01341390054338794,0.021114792400385052,-0.008803435780246456,0.06085109327487312,-0.016788888239209748
circ_chr10_31861395_31861658_ARHGAP12,0.0163474933135398,0.022292716912704503,0.02713449968201292,0.019748680906775475,0.04776430327525075,-0.008770340386750244,-0.021953217742390764,-0.011106220454607064,0.06551807867486432,-0.007109815926178692,0.008136912878017861,0.004875891319858389,-0.00969289155342188
circ_chr10_31908172_31910563_ARHGAP12,0.0534921154062104,-0.018003315520862498,-0.12671890646088346,-0.05851174853339454,0.017749156124399826,0.2338434323391755,-0.03813757262112422,-0.17373472639522405,-0.32896082123296544,0.017379831389133696,0.023732690644091444,-0.14681939531529398,0.016218019105816255
circ_chr10_32019858_32021287_KIF5B,0.001362075255722513,0.008112156172995433,-0.02382720247249425,0.08109611838427876,-0.004839925925764678,0.0015889157786021758,0.022499150669898157,-0.02329704529106197,0.0032649427504594674,-0.007279665935333511,0.013587721619706483,0.08323779839446006,-0.02507237809108822
circ_chr10_32034690_32037607_KIF5B,-0.018286281889698122,0.007835276476947192,-0.12836977070846728,-0.004898075842079983,0.0009213163624133535,-0.00887190858102118,0.025436776288908586,-0.06448370323305881,0.025155734915510118,-0.020904090297843105,-0.044075134257638676,0.09955251140064407,0.0036961297300452307
circ_chr10_32451592_32474023_CCDC7,0.0501369708736446,-0.02684332395112312,-0.006143969969964186,-0.002967406050507193,-0.0039414721961783744,-0.024490559535908413,0.012209930853410387,-0.032839529337605644,-0.21861167920918345,-0.004818780752327147,-0.0129338951620064,-0.018600237771413754,0.010038989752886031
circ_chr10_32543300_32584304_CCDC7,0.14583763420018134,0.06624325891826376,-0.17390507375485575,-0.02765739241506119,-0.020227283619960918,0.03117639489333454,-0.06436628753960809,-0.08058416272624352,-0.20314330353135457,-0.055687609815473015,0.004574153541634069,0.01226142531387264,-0.02456250533629485
circ_chr10_32543300_32635158_CCDC7,-0.0036524112686078893,0.0002901688529199412,-0.009919511267804148,-0.01598318795975589,-0.016925015590933255,-0.017932984333354544,0.02153024768432649,-0.0030125814458746144,0.020658775294261664,0.0058349222318602465,0.008273730744681343,0.06868552489801767,-0.00936267695105204
circ_chr10_32543300_32686080_CCDC7,-0.0036524112686078885,0.0002901688529199418,-0.009919511267804146,-0.015983187959755875,-0.016925015590933252,-0.017932984333354548,0.0215302476843265,-0.003012581445874616,0.020658775294261664,0.005834922231860247,0.00827373074468134,0.06868552489801767,-0.009362676951052041
circ_chr10_32565558_32584304_CCDC7,0.18778538771002462,0.00936313787473856,-0.13668169712249595,-0.012132813577642176,0.05289492627706152,-0.03330114543170311,0.01864260274345594,0.024469636769625623,-0.3742441285392353,0.00773828182650084,0.029266886259282296,0.10758303116912757,0.008531148159080975
circ_chr10_32565558_32635158_CCDC7,-0.0036524112686078885,0.0002901688529199418,-0.009919511267804146,-0.015983187959755875,-0.016925015590933252,-0.017932984333354548,0.0215302476843265,-0.003012581445874616,0.020658775294261664,0.005834922231860247,0.00827373074468134,0.06868552489801767,-0.009362676951052041
circ_chr10_32685970_32729457_CCDC7,-0.003652411268607888,0.00029016885291994126,-0.00991951126780414,-0.015983187959755875,-0.01692501559093324,-0.01793298433335454,0.021530247684326497,-0.0030125814458746153,0.020658775294261664,0.005834922231860247,0.00827373074468134,0.06868552489801764,-0.009362676951052041
circ_chr10_34269657_34284245_PARD3,0.018739312344869037,-0.013112557483654239,-0.051397603996646564,-0.3389091763699969,0.013194990758720448,0.05539231136703476,0.0010366832912137621,0.011215311148496646,-0.31052471369097545,0.024023230804197975,0.005677521349428646,0.04284946175284667,0.02109218926314455
circ_chr10_35060874_35071339_CUL2,-0.017044460340697207,0.018244418807915396,-0.0005875376903099932,-0.02078996977470394,-0.014683753298026063,-0.0015894387685842493,0.0033611980997597934,0.0028828507538936573,-0.09707490166271465,-0.008551891357916976,-0.03843608200294339,0.04462391521583413,-0.020585956839908583
circ_chr10_35516523_35530243_CCNY,0.006469196984237734,-0.018002869909857028,-0.01838494852667168,-0.06637108803348357,-0.002215417262120691,0.004031503741059193,0.02476384527971728,0.014731995020744284,0.026861584525657536,0.01948446736974167,0.02541845914129522,0.06814753316479329,-0.01741090812526168
circ_chr10_43154897_43158931_CSGALNACT2,0.08861584222958242,0.061120714416796375,-0.03225522708463772,-0.07292138707467101,-0.021749610646086426,-0.01798594785293029,-0.019646725054139457,-0.021861980935844436,-0.0687798554720164,0.03731795128743984,-0.036963648709845906,0.05468674818661405,-0.003496426576264631
circ_chr10_43154897_43176032_CSGALNACT2,0.01427394371208067,0.017764924611277128,-0.09546555657902113,-0.03253577211454626,0.013336799234068187,-0.0091796551306263,0.018013433120956036,0.002629640839840236,-0.062196024507287624,0.0013155397286447235,0.010343311065100816,-0.010954938340923611,-0.016425654259444155
circ_chr10_45939361_45962994_PARGP1,-0.0002795052572979888,0.010092175828040338,-0.0018820352498194017,-0.05003878812086591,-0.014523979282084721,-0.001510226742815306,-0.0031544269113151645,0.01876915852837875,-0.20994518166604212,-0.004837066314629092,-0.008024586533772799,0.009560150857591187,0.04987866060760008
circ_chr10_45975454_45988847_TIMM23,-0.008517957427396628,-0.021116055378952277,-0.07724164140929789,0.040127893407732214,0.009561089601400745,-0.019819337219614062,-0.032418337141408085,-0.011226167339877831,-0.15249241689309248,-0.06159340499405688,-0.011401708898915964,-0.022020342619582887,0.0001877986084091246
circ_chr10_4830675_4847299_AKR1E2,0.00034413793119861854,-0.024335530768369543,-0.06923686639231924,0.02358297180759679,0.020230129909715656,-0.010327629963192073,-0.005244795022682892,0.09321655692268063,0.01978724812666277,-0.02021928716279153,0.05371848157863418,-0.22911463136486124,0.05495333003225239
circ_chr10_48401612_48410168_MAPK8,0.07825779396089985,0.016541491005744546,-0.03387614377766569,-0.08764823841464993,-0.023096549132588812,0.0033013775309222865,0.033037534533234894,-0.006373908970606484,-0.21420055195502552,0.008357923062185595,0.05622954980660769,0.09765488068827002,0.012037569873957177
circ_chr10_49500538_49506012_ERCC6,0.04478876249819361,0.00046372786894780015,0.004947289399528825,0.42894979124255916,0.0006349572635154815,0.0036078155501539687,0.030193579413806144,-0.0006446931499754167,-0.006224382675598065,-0.005107065020576611,0.017934843870660327,0.03729612519809532,0.008369281358902603
